ImagePath,super_conf,super_class,sub_conf,sub_class,subtwo_conf,subtwo_class,Layer_1_ans,Layer_1_conf,Layer_2_ans,Layer_2_conf,Layer_3_ans,Layer_3_conf,Layer_1_True,Layer_2_True,Layer_3_True
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B4VL4HD-1-3.jpg,"['0.9999', '2.0230']","['TFT', 'CF']","['0.6812', '0.3048', '0.0138', '1.8688']","['NP', 'UP', 'OP', 'INT']","['0.6323', '0.3336', '0.0153', '0.0106', '0.0062']","['PV-HOLE-T', 'PI SPOT-WITH PAR', 'POLYMER', 'ITO-RESIDUE-T', 'FIBER']",TFT,0.9999,NP,0.6323,PV-HOLE-T,0.6812,TFT,NP,PV-HOLE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B59312K-1-3.jpg,"['0.9999', '1.7838']","['TFT', 'CF']","['0.8584', '0.1295', '0.0120', '1.3017']","['OP', 'UP', 'NP', 'INT']","['0.8029', '0.1534', '0.0327', '0.0078', '0.0019']","['POLYMER', 'PI SPOT-WITH PAR', 'FIBER', 'PV-HOLE-T', 'M1-ABNORMAL']",TFT,0.9999,OP,0.8029,POLYMER,0.8584,TFT,NP,PV-HOLE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B4QS23N-1-3.jpg,"['0.9999', '1.5792']","['CF', 'TFT']","['0.9993', '0.0004', '0.0001', '4.6989']","['UP', 'NP', 'OP', 'INT']","['0.9997', '8.9388', '4.6923', '4.0811', '3.9700']","['LIGHT METAL', 'PI SPOT-WITH PAR', 'CF REPAIR FAIL', 'ITO-RESIDUE-T', 'CF DEFECT']",CF,0.9999,UP,0.9997,LIGHT METAL,0.9993,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B4WG7QG-1-3.jpg,"['0.9999', '8.4718']","['CF', 'TFT']","['0.9998', '8.8172', '1.8426', '1.4229']","['OP', 'NP', 'INT', 'UP']","['0.5330', '0.4657', '0.0006', '0.0003', '6.2233']","['POLYMER', 'GLASS CULLET', 'CF DEFECT', 'FIBER', 'LIGHT METAL']",CF,0.9999,OP,0.5330,POLYMER,0.9998,CF,OP,GLASS CULLET
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B4U61AB-1-3.jpg,"['0.9999', '7.3740']","['TFT', 'CF']","['0.9970', '0.0021', '0.0008', '5.9180']","['UP', 'OP', 'NP', 'INT']","['0.8898', '0.0842', '0.0239', '0.0017', '7.5249']","['PI SPOT-WITH PAR', 'FIBER', 'POLYMER', 'PV-HOLE-T', 'ITO-RESIDUE-T']",TFT,0.9999,UP,0.8898,PI SPOT-WITH PAR,0.9970,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5BK1FN-1-3.jpg,"['0.9999', '5.8033']","['TFT', 'CF']","['0.9362', '0.0612', '0.0024', '1.4388']","['NP', 'UP', 'OP', 'INT']","['0.9035', '0.0783', '0.0120', '0.0027', '0.0021']","['PV-HOLE-T', 'PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'M1-ABNORMAL', 'POLYMER']",TFT,0.9999,NP,0.9035,PV-HOLE-T,0.9362,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B1754YL-1-3.jpg,"['0.9999', '2.0281']","['TFT', 'CF']","['0.9779', '0.0116', '0.0086', '0.0017']","['UP', 'INT', 'OP', 'NP']","['0.8484', '0.1306', '0.0124', '0.0027', '0.0017']","['PI SPOT-WITH PAR', 'FIBER', 'POLYMER', 'GLASS BROKEN', 'ESD']",TFT,0.9999,UP,0.8484,PI SPOT-WITH PAR,0.9779,TFT,UP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B5A613A-1-3.jpg,"['0.9999', '2.4352']","['TFT', 'CF']","['0.9849', '0.0148', '0.0001', '5.3812']","['NP', 'OP', 'UP', 'INT']","['0.4819', '0.4151', '0.0816', '0.0165', '0.0022']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'PV-HOLE-T', 'AS-RESIDUE-E', 'POLYMER']",TFT,0.9999,NP,0.4819,ITO-RESIDUE-T,0.9849,TFT,NP,PV-HOLE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B4VL8PF-1-3.jpg,"['0.9996', '0.0003']","['CF', 'TFT']","['0.9999', '2.4727', '2.5710', '1.5080']","['OP', 'NP', 'INT', 'UP']","['0.9996', '0.0003', '4.1098', '9.3359', '2.0380']","['POLYMER', 'GLASS CULLET', 'FIBER', 'CF REPAIR FAIL', 'CF DEFECT']",CF,0.9996,OP,0.9996,POLYMER,0.9999,CF,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_HBMQ4AG-1-4.jpg,"['0.9999', '1.1719']","['TFT', 'CF']","['0.9999', '2.7526', '3.2177', '3.3587']","['INT', 'OP', 'NP', 'UP']","['0.9999', '1.6454', '3.3218', '2.5639', '3.3110']","['GLASS BROKEN', 'M1-ABNORMAL', 'POLYMER', 'ESD', 'PV-HOLE-T']",TFT,0.9999,INT,0.9999,GLASS BROKEN,0.9999,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_CG3B51K4H0MD-1-3.jpg,"['0.9999', '7.5204']","['TFT', 'CF']","['0.9897', '0.0099', '0.0003', '5.6055']","['OP', 'UP', 'NP', 'INT']","['0.8613', '0.0682', '0.0626', '0.0057', '0.0010']","['POLYMER', 'PI SPOT-WITH PAR', 'FIBER', 'ITO-RESIDUE-T', 'PV-HOLE-T']",TFT,0.9999,OP,0.8613,POLYMER,0.9897,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_H4CZ0QC-1-3.jpg,"['0.9999', '4.3183']","['CF', 'TFT']","['0.9998', '0.0001', '2.4014', '2.1972']","['UP', 'OP', 'NP', 'INT']","['0.9999', '2.4893', '1.3381', '8.1938', '5.8482']","['LIGHT METAL', 'PI SPOT-WITH PAR', 'GLASS CULLET', 'POLYMER', 'ITO-RESIDUE-T']",CF,0.9999,UP,0.9999,LIGHT METAL,0.9998,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B5B00TD-1-3.jpg,"['0.9999', '6.0458']","['CF', 'TFT']","['0.9426', '0.0573', '2.2149', '1.7758']","['NP', 'OP', 'UP', 'INT']","['0.8013', '0.1803', '0.0180', '0.0002', '1.1911']","['CF REPAIR FAIL', 'POLYMER', 'CF DEFECT', 'GLASS CULLET', 'FIBER']",CF,0.9999,NP,0.8013,CF REPAIR FAIL,0.9426,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B6214RH-1-3.jpg,"['0.9966', '0.0033']","['CF', 'TFT']","['0.9999', '1.8311', '1.3896', '5.5374']","['OP', 'INT', 'UP', 'NP']","['0.9974', '0.0025', '6.9249', '5.9155', '4.2539']","['POLYMER', 'GLASS CULLET', 'PV-HOLE-T', 'CF REPAIR FAIL', 'LIGHT METAL']",CF,0.9966,OP,0.9974,POLYMER,0.9999,CF,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B4TY1CB-1-3.jpg,"['0.9999', '1.4956']","['TFT', 'CF']","['0.9128', '0.0854', '0.0017', '5.4989']","['OP', 'NP', 'UP', 'INT']","['0.6768', '0.2778', '0.0252', '0.0071', '0.0043']","['POLYMER', 'PV-HOLE-T', 'M1-ABNORMAL', 'PI SPOT-WITH PAR', 'GLASS CULLET']",TFT,0.9999,OP,0.6768,POLYMER,0.9128,TFT,UP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B57S1MF-1-3.jpg,"['0.9998', '0.0001']","['CF', 'TFT']","['0.9999', '3.0192', '8.8790', '5.6514']","['OP', 'NP', 'UP', 'INT']","['0.9921', '0.0078', '1.8621', '4.4412', '2.3885']","['POLYMER', 'GLASS CULLET', 'PV-HOLE-T', 'CF DEFECT', 'LIGHT METAL']",CF,0.9998,OP,0.9921,POLYMER,0.9999,CF,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4VL6AA-1-3.jpg,"['0.9999', '4.2428']","['CF', 'TFT']","['0.9988', '0.0011', '3.9784', '5.9614']","['NP', 'OP', 'UP', 'INT']","['0.7922', '0.1036', '0.0998', '0.0039', '0.0001']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'GLASS CULLET', 'POLYMER']",CF,0.9999,NP,0.7922,CF PS DEFORMATION,0.9988,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B50J7ZC-1-3.jpg,"['0.9999', '1.2055']","['TFT', 'CF']","['0.9987', '0.0011', '0.0001', '1.6732']","['NP', 'OP', 'UP', 'INT']","['0.9426', '0.0321', '0.0149', '0.0093', '0.0003']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'PV-HOLE-T', 'PI SPOT-WITH PAR']",TFT,0.9999,NP,0.9426,ITO-RESIDUE-T,0.9987,TFT,NP,ITO-RESIDUE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B4VK9BC-1-3.jpg,"['0.9996', '0.0003']","['CF', 'TFT']","['0.9987', '0.0010', '0.0001', '1.6703']","['NP', 'OP', 'UP', 'INT']","['0.6983', '0.2577', '0.0409', '0.0020', '0.0002']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'GLASS CULLET', 'POLYMER']",CF,0.9996,NP,0.6983,CF PS DEFORMATION,0.9987,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4TL4GD-1-3.jpg,"['0.9997', '0.0002']","['CF', 'TFT']","['0.9962', '0.0033', '0.0003', '1.0578']","['NP', 'UP', 'OP', 'INT']","['0.9971', '0.0013', '0.0012', '0.0002', '3.0468']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'PI SPOT-WITH PAR', 'ITO-RESIDUE-T']",CF,0.9997,NP,0.9971,CF PS DEFORMATION,0.9962,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B5931DR-1-3.jpg,"['0.9999', '5.3092']","['TFT', 'CF']","['0.9461', '0.0334', '0.0203', '2.6498']","['OP', 'NP', 'UP', 'INT']","['0.9432', '0.0402', '0.0108', '0.0027', '0.0017']","['POLYMER', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'GLASS CULLET', 'M1-ABNORMAL']",TFT,0.9999,OP,0.9432,POLYMER,0.9461,TFT,NP,PV-HOLE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B4MB8GB-1-3.jpg,"['0.9999', '5.6628']","['CF', 'TFT']","['0.9993', '0.0005', '0.0001', '1.4621']","['UP', 'OP', 'NP', 'INT']","['0.9995', '0.0003', '4.4428', '1.3394', '4.1874']","['LIGHT METAL', 'GLASS CULLET', 'PI SPOT-WITH PAR', 'CF PS DEFORMATION', 'CF DEFECT']",CF,0.9999,UP,0.9995,LIGHT METAL,0.9993,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_B4M46K5-1-1.jpg,"['0.9999', '5.9961']","['TFT', 'CF']","['0.9691', '0.0306', '0.0002', '2.1972']","['INT', 'NP', 'OP', 'UP']","['0.4813', '0.3694', '0.1446', '0.0035', '0.0004']","['M1-ABNORMAL', 'ESD', 'GLASS BROKEN', 'AS-RESIDUE-E', 'GLASS CULLET']",TFT,0.9999,INT,0.4813,M1-ABNORMAL,0.9691,TFT,INT,ESD
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B67F2UJ-1-4.jpg,"['1.0', '1.2659']","['TFT', 'CF']","['0.9999', '1.0880', '1.9889', '9.2395']","['NP', 'OP', 'UP', 'INT']","['0.9997', '0.0001', '4.2367', '2.0947', '1.1451']","['AS-RESIDUE-E', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'M1-ABNORMAL', 'POLYMER']",TFT,1.0,NP,0.9997,AS-RESIDUE-E,0.9999,TFT,NP,AS-RESIDUE-E
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B58Q2US-1-3.jpg,"['0.9999', '3.0293']","['CF', 'TFT']","['0.9999', '1.3554', '8.2698', '1.1565']","['OP', 'UP', 'NP', 'INT']","['0.9991', '0.0008', '7.4202', '1.5164', '1.4459']","['FIBER', 'POLYMER', 'GLASS CULLET', 'CF REPAIR FAIL', 'PI SPOT-WITH PAR']",CF,0.9999,OP,0.9991,FIBER,0.9999,CF,OP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4VV23B-1-3.jpg,"['0.9997', '0.0002']","['CF', 'TFT']","['0.9967', '0.0031', '4.5356', '4.0665']","['NP', 'OP', 'UP', 'INT']","['0.9013', '0.0891', '0.0083', '0.0004', '0.0003']","['CF PS DEFORMATION', 'CF REPAIR FAIL', 'CF DEFECT', 'GLASS CULLET', 'FIBER']",CF,0.9997,NP,0.9013,CF PS DEFORMATION,0.9967,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B66C6LP-1-3.jpg,"['0.9999', '1.1693']","['TFT', 'CF']","['0.9217', '0.0778', '0.0003', '5.1282']","['NP', 'OP', 'UP', 'INT']","['0.9728', '0.0107', '0.0106', '0.0043', '0.0012']","['M1-ABNORMAL', 'POLYMER', 'ITO-RESIDUE-T', 'AS-RESIDUE-E', 'PV-HOLE-T']",TFT,0.9999,NP,0.9728,M1-ABNORMAL,0.9217,TFT,NP,AS-RESIDUE-E
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B54B2BR-1-3.jpg,"['1.0', '3.5123']","['TFT', 'CF']","['0.9978', '0.0010', '0.0007', '0.0002']","['INT', 'OP', 'UP', 'NP']","['0.7237', '0.1511', '0.0725', '0.0515', '0.0010']","['ESD', 'GLASS BROKEN', 'POLYMER', 'M1-ABNORMAL', 'PV-HOLE-T']",TFT,1.0,INT,0.7237,ESD,0.9978,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B56L0HD-1-3.jpg,"['0.9999', '6.3864']","['CF', 'TFT']","['0.9299', '0.0668', '0.0032', '5.3378']","['UP', 'NP', 'OP', 'INT']","['0.9944', '0.0028', '0.0009', '0.0009', '0.0007']","['LIGHT METAL', 'CF DEFECT', 'CF PS DEFORMATION', 'CF REPAIR FAIL', 'GLASS CULLET']",CF,0.9999,UP,0.9944,LIGHT METAL,0.9299,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B5CV0CN-1-3.jpg,"['0.9999', '1.4240']","['CF', 'TFT']","['0.9999', '3.5746', '3.4836', '3.6143']","['OP', 'NP', 'UP', 'INT']","['0.9998', '0.0001', '1.0207', '3.3693', '2.4784']","['FIBER', 'POLYMER', 'CF REPAIR FAIL', 'GLASS CULLET', 'PI SPOT-WITH PAR']",CF,0.9999,OP,0.9998,FIBER,0.9999,CF,OP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B1103YH-1-3.jpg,"['0.9999', '1.5590']","['CF', 'TFT']","['0.9987', '0.0010', '0.0001', '1.2684']","['UP', 'OP', 'NP', 'INT']","['0.9997', '9.6363', '4.2329', '2.7348', '1.6722']","['LIGHT METAL', 'GLASS CULLET', 'POLYMER', 'PI SPOT-WITH PAR', 'CF DEFECT']",CF,0.9999,UP,0.9997,LIGHT METAL,0.9987,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B52E2VG-1-3.jpg,"['0.9999', '4.2499']","['CF', 'TFT']","['0.9999', '4.5889', '1.0495', '1.3765']","['UP', 'NP', 'OP', 'INT']","['0.9997', '0.0002', '3.1559', '6.4407', '1.0193']","['PI SPOT-WITH PAR', 'LIGHT METAL', 'CF DEFECT', 'CF REPAIR FAIL', 'PV-HOLE-T']",CF,0.9999,UP,0.9997,PI SPOT-WITH PAR,0.9999,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B4RG3CS-1-3.jpg,"['0.9999', '8.1781']","['TFT', 'CF']","['0.9952', '0.0042', '0.0005', '6.6250']","['NP', 'UP', 'OP', 'INT']","['0.9121', '0.0536', '0.0174', '0.0083', '0.0064']","['ITO-RESIDUE-T', 'PV-HOLE-T', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'PI SPOT-WITH PAR']",TFT,0.9999,NP,0.9121,ITO-RESIDUE-T,0.9952,TFT,NP,ITO-RESIDUE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@UP@TFT@Cell_B57J5UB-1-3.jpg,"['1.0', '2.1191']","['TFT', 'CF']","['0.6866', '0.1748', '0.1384', '1.5119']","['OP', 'NP', 'UP', 'INT']","['0.9370', '0.0396', '0.0143', '0.0079', '0.0008']","['POLYMER', 'PV-HOLE-T', 'FIBER', 'PI SPOT-WITH PAR', 'M1-ABNORMAL']",TFT,1.0,OP,0.9370,POLYMER,0.6866,TFT,UP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@UP@TFT@Cell_B5633RM-1-3.jpg,"['1.0', '9.7657']","['TFT', 'CF']","['0.8454', '0.1103', '0.0442', '2.4133']","['NP', 'UP', 'OP', 'INT']","['0.6597', '0.1806', '0.0910', '0.0479', '0.0151']","['PV-HOLE-T', 'POLYMER', 'PI SPOT-WITH PAR', 'M1-ABNORMAL', 'ITO-RESIDUE-T']",TFT,1.0,NP,0.6597,PV-HOLE-T,0.8454,TFT,UP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B55P0BD-2-3.jpg,"['0.9998', '0.0001']","['TFT', 'CF']","['0.9762', '0.0192', '0.0044', '1.2458']","['OP', 'UP', 'NP', 'INT']","['0.8157', '0.1311', '0.0407', '0.0046', '0.0028']","['POLYMER', 'FIBER', 'PI SPOT-WITH PAR', 'PV-HOLE-T', 'GLASS CULLET']",TFT,0.9998,OP,0.8157,POLYMER,0.9762,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B57L7EM-1-3.jpg,"['1.0', '1.2555']","['TFT', 'CF']","['0.9997', '0.0001', '8.2651', '7.4264']","['NP', 'OP', 'UP', 'INT']","['0.5968', '0.3796', '0.0210', '0.0019', '0.0002']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'PV-HOLE-T', 'AS-RESIDUE-E', 'PI SPOT-WITH PAR']",TFT,1.0,NP,0.5968,ITO-RESIDUE-T,0.9997,TFT,NP,ITO-RESIDUE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B4WZ94E-1-3.jpg,"['0.9999', '4.3488']","['CF', 'TFT']","['0.9983', '0.0014', '0.0002', '2.2546']","['NP', 'OP', 'UP', 'INT']","['0.6479', '0.2627', '0.0818', '0.0050', '0.0013']","['CF DEFECT', 'CF REPAIR FAIL', 'CF PS DEFORMATION', 'GLASS CULLET', 'POLYMER']",CF,0.9999,NP,0.6479,CF DEFECT,0.9983,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B50J7RT-1-3.jpg,"['0.9990', '0.0009']","['TFT', 'CF']","['0.9951', '0.0030', '0.0016', '0.0001']","['INT', 'NP', 'OP', 'UP']","['0.9613', '0.0189', '0.0159', '0.0033', '0.0001']","['GLASS BROKEN', 'M1-ABNORMAL', 'ESD', 'POLYMER', 'PV-HOLE-T']",TFT,0.9990,INT,0.9613,GLASS BROKEN,0.9951,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_H1CV5BE-1-3.jpg,"['0.9999', '3.3053']","['TFT', 'CF']","['0.9959', '0.0034', '0.0006', '5.1169']","['UP', 'OP', 'NP', 'INT']","['0.9232', '0.0601', '0.0162', '0.0002', '7.5755']","['FIBER', 'PI SPOT-WITH PAR', 'POLYMER', 'PV-HOLE-T', 'ITO-RESIDUE-T']",TFT,0.9999,UP,0.9232,FIBER,0.9959,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B4UZ44T-1-3.jpg,"['0.9999', '6.9603']","['CF', 'TFT']","['0.8056', '0.1943', '2.5664', '3.6225']","['UP', 'NP', 'OP', 'INT']","['0.5501', '0.3743', '0.0362', '0.0311', '0.0080']","['PI SPOT-WITH PAR', 'CF DEFECT', 'CF REPAIR FAIL', 'CF PS DEFORMATION', 'LIGHT METAL']",CF,0.9999,UP,0.5501,PI SPOT-WITH PAR,0.8056,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B5AN1DE-1-3.jpg,"['0.9999', '6.4355']","['TFT', 'CF']","['0.9846', '0.0127', '0.0025', '5.7894']","['NP', 'OP', 'UP', 'INT']","['0.9366', '0.0251', '0.0168', '0.0147', '0.0037']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'PV-HOLE-T', 'AS-RESIDUE-E', 'PI SPOT-WITH PAR']",TFT,0.9999,NP,0.9366,ITO-RESIDUE-T,0.9846,TFT,NP,ITO-RESIDUE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B51D9YP-1-3.jpg,"['0.9998', '0.0001']","['CF', 'TFT']","['0.9999', '2.1344', '5.8905', '1.7712']","['OP', 'NP', 'INT', 'UP']","['0.6414', '0.3571', '0.0012', '4.6093', '4.1355']","['POLYMER', 'GLASS CULLET', 'FIBER', 'CF REPAIR FAIL', 'CF DEFECT']",CF,0.9998,OP,0.6414,POLYMER,0.9999,CF,OP,GLASS CULLET
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5CG14M-1-3.jpg,"['1.0', '4.5194']","['TFT', 'CF']","['0.9639', '0.0215', '0.0144', '5.0917']","['OP', 'UP', 'NP', 'INT']","['0.9331', '0.0394', '0.0251', '0.0016', '0.0003']","['POLYMER', 'PI SPOT-WITH PAR', 'PV-HOLE-T', 'M1-ABNORMAL', 'FIBER']",TFT,1.0,OP,0.9331,POLYMER,0.9639,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B62W14J-1-5.jpg,"['0.9996', '0.0003']","['CF', 'TFT']","['0.7585', '0.2322', '0.0088', '0.0003']","['NP', 'UP', 'OP', 'INT']","['0.6055', '0.1953', '0.1838', '0.0066', '0.0053']","['CF REPAIR FAIL', 'CF DEFECT', 'PI SPOT-WITH PAR', 'POLYMER', 'FIBER']",CF,0.9996,NP,0.6055,CF REPAIR FAIL,0.7585,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B54T64R-1-3.jpg,"['0.9999', '4.9398']","['CF', 'TFT']","['0.9538', '0.0461', '7.6113', '1.1244']","['UP', 'NP', 'OP', 'INT']","['0.9172', '0.0431', '0.0210', '0.0126', '0.0056']","['PI SPOT-WITH PAR', 'CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'LIGHT METAL']",CF,0.9999,UP,0.9172,PI SPOT-WITH PAR,0.9538,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B59E4EN-1-3.jpg,"['0.9999', '6.9616']","['TFT', 'CF']","['0.9991', '0.0006', '0.0002', '1.7019']","['OP', 'UP', 'NP', 'INT']","['0.9976', '0.0012', '0.0007', '0.0001', '9.9199']","['POLYMER', 'PV-HOLE-T', 'FIBER', 'GLASS CULLET', 'PI SPOT-WITH PAR']",TFT,0.9999,OP,0.9976,POLYMER,0.9991,TFT,OP,POLYMER
