ImagePath,super_conf,super_class,sub_conf,sub_class,subtwo_conf,subtwo_class,Layer_1_ans,Layer_1_conf,Layer_2_ans,Layer_2_conf,Layer_3_ans,Layer_3_conf,Layer_1_True,Layer_2_True,Layer_3_True
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B4VL4HD-1-3.jpg,"['0.9999', '5.1313']","['TFT', 'CF']","['0.8879', '0.1108', '0.0012', '1.8886']","['NP', 'UP', 'OP', 'INT']","['0.8943', '0.0554', '0.0445', '0.0023', '0.0012']","['ITO-RESIDUE-T', 'PI SPOT-WITH PAR', 'PV-HOLE-T', 'M1-ABNORMAL', 'POLYMER']",TFT,0.9999,NP,0.8943,ITO-RESIDUE-T,0.8879,TFT,NP,PV-HOLE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B59312K-1-3.jpg,"['0.9985', '0.0014']","['TFT', 'CF']","['0.7581', '0.1374', '0.0889', '0.0153']","['NP', 'OP', 'UP', 'INT']","['0.2787', '0.2615', '0.2191', '0.0903', '0.0675']","['PI SPOT-WITH PAR', 'POLYMER', 'CF REPAIR FAIL', 'ESD', 'PV-HOLE-T']",TFT,0.9985,NP,0.2787,PI SPOT-WITH PAR,0.7581,TFT,NP,PV-HOLE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B4QS23N-1-3.jpg,"['0.9999', '9.9817']","['CF', 'TFT']","['0.9997', '0.0002', '2.5738', '1.6015']","['UP', 'NP', 'OP', 'INT']","['0.9999', '2.5996', '1.1909', '1.0195', '1.0028']","['LIGHT METAL', 'ITO-RESIDUE-T', 'PI SPOT-WITH PAR', 'CF REPAIR FAIL', 'CF PS DEFORMATION']",CF,0.9999,UP,0.9999,LIGHT METAL,0.9997,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B4WG7QG-1-3.jpg,"['0.9999', '9.0801']","['CF', 'TFT']","['0.9995', '0.0004', '4.5370', '3.4615']","['OP', 'NP', 'UP', 'INT']","['0.9362', '0.0608', '0.0023', '0.0001', '0.0001']","['GLASS CULLET', 'POLYMER', 'CF DEFECT', 'CF PS DEFORMATION', 'LIGHT METAL']",CF,0.9999,OP,0.9362,GLASS CULLET,0.9995,CF,OP,GLASS CULLET
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B4U61AB-1-3.jpg,"['0.9999', '3.7537']","['TFT', 'CF']","['0.9344', '0.0473', '0.0181', '8.9986']","['UP', 'NP', 'OP', 'INT']","['0.5730', '0.3018', '0.0703', '0.0519', '0.0021']","['PI SPOT-WITH PAR', 'POLYMER', 'PV-HOLE-T', 'FIBER', 'ITO-RESIDUE-T']",TFT,0.9999,UP,0.5730,PI SPOT-WITH PAR,0.9344,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5BK1FN-1-3.jpg,"['0.9999', '1.4099']","['TFT', 'CF']","['0.7820', '0.2175', '0.0004', '2.4297']","['NP', 'UP', 'OP', 'INT']","['0.4823', '0.4793', '0.0299', '0.0054', '0.0020']","['PI SPOT-WITH PAR', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'POLYMER', 'M1-ABNORMAL']",TFT,0.9999,NP,0.4823,PI SPOT-WITH PAR,0.7820,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B1754YL-1-3.jpg,"['0.9999', '1.0617']","['TFT', 'CF']","['0.9923', '0.0063', '0.0009', '0.0003']","['UP', 'INT', 'OP', 'NP']","['0.6013', '0.2912', '0.1005', '0.0040', '0.0014']","['FIBER', 'PI SPOT-WITH PAR', 'POLYMER', 'ESD', 'CF REPAIR FAIL']",TFT,0.9999,UP,0.6013,FIBER,0.9923,TFT,UP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B5A613A-1-3.jpg,"['0.9999', '4.8550']","['TFT', 'CF']","['0.9961', '0.0037', '7.8979', '1.1356']","['NP', 'OP', 'UP', 'INT']","['0.6908', '0.2431', '0.0496', '0.0117', '0.0034']","['M1-ABNORMAL', 'ITO-RESIDUE-T', 'AS-RESIDUE-E', 'PV-HOLE-T', 'CF PS DEFORMATION']",TFT,0.9999,NP,0.6908,M1-ABNORMAL,0.9961,TFT,NP,PV-HOLE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B4VL8PF-1-3.jpg,"['0.9999', '3.9883']","['CF', 'TFT']","['0.9968', '0.0031', '4.0762', '8.6776']","['OP', 'NP', 'UP', 'INT']","['0.9974', '0.0011', '0.0007', '0.0006', '8.5721']","['POLYMER', 'CF REPAIR FAIL', 'GLASS CULLET', 'FIBER', 'CF DEFECT']",CF,0.9999,OP,0.9974,POLYMER,0.9968,CF,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_HBMQ4AG-1-4.jpg,"['1.0', '3.8706']","['TFT', 'CF']","['1.0', '8.3653', '6.8883', '2.6966']","['INT', 'NP', 'OP', 'UP']","['0.9999', '1.7549', '8.9058', '9.5115', '8.1828']","['GLASS BROKEN', 'ESD', 'M1-ABNORMAL', 'CF DEFECT', 'POLYMER']",TFT,1.0,INT,0.9999,GLASS BROKEN,1.0,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_CG3B51K4H0MD-1-3.jpg,"['1.0', '7.9743']","['TFT', 'CF']","['0.9997', '0.0002', '7.2269', '3.4295']","['OP', 'UP', 'NP', 'INT']","['0.9938', '0.0057', '0.0002', '0.0001', '4.7938']","['POLYMER', 'FIBER', 'ITO-RESIDUE-T', 'PI SPOT-WITH PAR', 'M1-ABNORMAL']",TFT,1.0,OP,0.9938,POLYMER,0.9997,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_H4CZ0QC-1-3.jpg,"['0.9999', '7.7600']","['CF', 'TFT']","['0.9998', '0.0001', '3.3813', '4.4708']","['UP', 'OP', 'NP', 'INT']","['0.9999', '8.1920', '6.1619', '4.6676', '3.8622']","['LIGHT METAL', 'GLASS CULLET', 'POLYMER', 'PI SPOT-WITH PAR', 'ITO-RESIDUE-T']",CF,0.9999,UP,0.9999,LIGHT METAL,0.9998,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B5B00TD-1-3.jpg,"['1.0', '2.0428']","['CF', 'TFT']","['0.9999', '1.9711', '1.5790', '2.2520']","['NP', 'OP', 'UP', 'INT']","['0.9999', '5.1662', '4.2767', '2.0383', '9.1715']","['CF REPAIR FAIL', 'CF DEFECT', 'POLYMER', 'CF PS DEFORMATION', 'FIBER']",CF,1.0,NP,0.9999,CF REPAIR FAIL,0.9999,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B6214RH-1-3.jpg,"['1.0', '4.6118']","['CF', 'TFT']","['1.0', '2.4233', '1.7830', '9.4873']","['OP', 'NP', 'INT', 'UP']","['0.9997', '0.0002', '5.5512', '1.7961', '1.6272']","['POLYMER', 'GLASS CULLET', 'CF REPAIR FAIL', 'CF DEFECT', 'PV-HOLE-T']",CF,1.0,OP,0.9997,POLYMER,1.0,CF,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B4TY1CB-1-3.jpg,"['0.9997', '0.0002']","['TFT', 'CF']","['0.9923', '0.0058', '0.0017', '9.3345']","['OP', 'NP', 'UP', 'INT']","['0.9038', '0.0426', '0.0202', '0.0127', '0.0122']","['POLYMER', 'GLASS CULLET', 'M1-ABNORMAL', 'PV-HOLE-T', 'FIBER']",TFT,0.9997,OP,0.9038,POLYMER,0.9923,TFT,UP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B57S1MF-1-3.jpg,"['1.0', '2.0452']","['CF', 'TFT']","['0.9999', '6.5735', '8.1661', '7.6202']","['OP', 'NP', 'UP', 'INT']","['0.7659', '0.2340', '9.1956', '6.7435', '2.8699']","['POLYMER', 'GLASS CULLET', 'CF REPAIR FAIL', 'CF DEFECT', 'PV-HOLE-T']",CF,1.0,OP,0.7659,POLYMER,0.9999,CF,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4VL6AA-1-3.jpg,"['0.9999', '6.6728']","['CF', 'TFT']","['0.9999', '8.0697', '6.0532', '2.0239']","['NP', 'OP', 'UP', 'INT']","['0.9346', '0.0639', '0.0012', '0.0001', '3.5460']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'GLASS CULLET', 'M1-ABNORMAL']",CF,0.9999,NP,0.9346,CF PS DEFORMATION,0.9999,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B50J7ZC-1-3.jpg,"['0.9999', '8.3688']","['TFT', 'CF']","['0.9998', '9.6513', '6.1442', '1.0464']","['NP', 'OP', 'UP', 'INT']","['0.9563', '0.0399', '0.0015', '0.0015', '0.0004']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'PV-HOLE-T', 'CF PS DEFORMATION']",TFT,0.9999,NP,0.9563,ITO-RESIDUE-T,0.9998,TFT,NP,ITO-RESIDUE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B4VK9BC-1-3.jpg,"['0.9997', '0.0002']","['CF', 'TFT']","['0.9999', '2.6823', '8.4446', '1.7369']","['NP', 'OP', 'UP', 'INT']","['0.9499', '0.0495', '0.0004', '5.1803', '3.9096']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'M1-ABNORMAL', 'GLASS CULLET']",CF,0.9997,NP,0.9499,CF PS DEFORMATION,0.9999,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4TL4GD-1-3.jpg,"['0.9999', '5.6065']","['CF', 'TFT']","['0.9999', '1.7439', '4.0304', '5.7989']","['NP', 'UP', 'OP', 'INT']","['0.9990', '0.0008', '1.8117', '1.3879', '6.1868']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'M1-ABNORMAL', 'GLASS CULLET']",CF,0.9999,NP,0.9990,CF PS DEFORMATION,0.9999,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B5931DR-1-3.jpg,"['0.9999', '1.9192']","['TFT', 'CF']","['0.6418', '0.3525', '0.0043', '0.0013']","['NP', 'OP', 'UP', 'INT']","['0.7705', '0.1898', '0.0242', '0.0097', '0.0026']","['PV-HOLE-T', 'POLYMER', 'M1-ABNORMAL', 'GLASS CULLET', 'CF DEFECT']",TFT,0.9999,NP,0.7705,PV-HOLE-T,0.6418,TFT,NP,PV-HOLE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B4MB8GB-1-3.jpg,"['1.0', '2.4956']","['CF', 'TFT']","['0.9990', '0.0009', '4.9683', '8.2420']","['UP', 'OP', 'NP', 'INT']","['0.9966', '0.0030', '0.0001', '0.0001', '2.0774']","['LIGHT METAL', 'GLASS CULLET', 'PI SPOT-WITH PAR', 'CF PS DEFORMATION', 'ITO-RESIDUE-T']",CF,1.0,UP,0.9966,LIGHT METAL,0.9990,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_B4M46K5-1-1.jpg,"['0.9999', '2.0431']","['TFT', 'CF']","['0.9930', '0.0069', '4.4591', '1.2153']","['INT', 'NP', 'OP', 'UP']","['0.9412', '0.0297', '0.0143', '0.0142', '0.0002']","['ESD', 'M1-ABNORMAL', 'GLASS BROKEN', 'AS-RESIDUE-E', 'PV-HOLE-T']",TFT,0.9999,INT,0.9412,ESD,0.9930,TFT,INT,ESD
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B67F2UJ-1-4.jpg,"['1.0', '2.6501']","['TFT', 'CF']","['0.9999', '7.9485', '3.4781', '4.6926']","['NP', 'OP', 'UP', 'INT']","['0.9999', '8.2613', '2.8815', '2.1533', '1.0042']","['AS-RESIDUE-E', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'M1-ABNORMAL', 'POLYMER']",TFT,1.0,NP,0.9999,AS-RESIDUE-E,0.9999,TFT,NP,AS-RESIDUE-E
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B58Q2US-1-3.jpg,"['0.9999', '5.3793']","['CF', 'TFT']","['0.9999', '1.4994', '8.9591', '1.5330']","['OP', 'NP', 'UP', 'INT']","['0.9999', '1.7651', '3.0584', '2.4492', '2.1840']","['FIBER', 'POLYMER', 'CF REPAIR FAIL', 'GLASS CULLET', 'PI SPOT-WITH PAR']",CF,0.9999,OP,0.9999,FIBER,0.9999,CF,OP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4VV23B-1-3.jpg,"['0.9999', '1.1465']","['CF', 'TFT']","['0.9997', '0.0002', '9.4873', '2.8387']","['NP', 'OP', 'UP', 'INT']","['0.9985', '0.0009', '0.0004', '6.6754', '3.3378']","['CF PS DEFORMATION', 'CF REPAIR FAIL', 'CF DEFECT', 'GLASS CULLET', 'ITO-RESIDUE-T']",CF,0.9999,NP,0.9985,CF PS DEFORMATION,0.9997,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B66C6LP-1-3.jpg,"['0.9999', '2.0679']","['TFT', 'CF']","['0.9889', '0.0098', '0.0011', '0.0001']","['NP', 'OP', 'INT', 'UP']","['0.8892', '0.0787', '0.0201', '0.0085', '0.0029']","['M1-ABNORMAL', 'ESD', 'AS-RESIDUE-E', 'POLYMER', 'ITO-RESIDUE-T']",TFT,0.9999,NP,0.8892,M1-ABNORMAL,0.9889,TFT,NP,AS-RESIDUE-E
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B54B2BR-1-3.jpg,"['1.0', '1.2478']","['TFT', 'CF']","['0.9995', '0.0004', '2.7627', '5.2270']","['INT', 'UP', 'OP', 'NP']","['0.8971', '0.0672', '0.0351', '0.0003', '2.2478']","['ESD', 'GLASS BROKEN', 'POLYMER', 'M1-ABNORMAL', 'PV-HOLE-T']",TFT,1.0,INT,0.8971,ESD,0.9995,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B56L0HD-1-3.jpg,"['1.0', '3.5104']","['CF', 'TFT']","['0.9929', '0.0046', '0.0023', '1.0101']","['UP', 'NP', 'OP', 'INT']","['0.9988', '0.0003', '0.0003', '0.0003', '2.0782']","['LIGHT METAL', 'CF DEFECT', 'GLASS CULLET', 'CF PS DEFORMATION', 'POLYMER']",CF,1.0,UP,0.9988,LIGHT METAL,0.9929,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B5CV0CN-1-3.jpg,"['0.9999', '8.3098']","['CF', 'TFT']","['0.9999', '3.9406', '1.7107', '1.6844']","['OP', 'NP', 'UP', 'INT']","['0.9999', '2.8234', '2.7373', '2.1938', '9.9855']","['FIBER', 'POLYMER', 'GLASS CULLET', 'CF REPAIR FAIL', 'PI SPOT-WITH PAR']",CF,0.9999,OP,0.9999,FIBER,0.9999,CF,OP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B1103YH-1-3.jpg,"['1.0', '7.3835']","['CF', 'TFT']","['0.9997', '0.0001', '7.7769', '1.9472']","['UP', 'NP', 'OP', 'INT']","['0.9999', '6.5192', '5.2986', '4.4423', '3.1532']","['LIGHT METAL', 'PI SPOT-WITH PAR', 'CF DEFECT', 'ITO-RESIDUE-T', 'GLASS CULLET']",CF,1.0,UP,0.9999,LIGHT METAL,0.9997,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B52E2VG-1-3.jpg,"['0.9999', '2.2288']","['CF', 'TFT']","['0.9999', '5.0224', '2.4145', '4.1165']","['UP', 'NP', 'OP', 'INT']","['0.9997', '0.0002', '3.0579', '1.4438', '1.8992']","['PI SPOT-WITH PAR', 'LIGHT METAL', 'CF REPAIR FAIL', 'CF DEFECT', 'PV-HOLE-T']",CF,0.9999,UP,0.9997,PI SPOT-WITH PAR,0.9999,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B4RG3CS-1-3.jpg,"['0.9999', '6.0185']","['TFT', 'CF']","['0.9994', '0.0004', '2.5956', '3.7853']","['NP', 'UP', 'OP', 'INT']","['0.9978', '0.0008', '0.0007', '0.0003', '9.5749']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'PV-HOLE-T', 'AS-RESIDUE-E', 'PI SPOT-WITH PAR']",TFT,0.9999,NP,0.9978,ITO-RESIDUE-T,0.9994,TFT,NP,ITO-RESIDUE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@UP@TFT@Cell_B57J5UB-1-3.jpg,"['0.9999', '1.0522']","['TFT', 'CF']","['0.9101', '0.0876', '0.0018', '0.0004']","['NP', 'OP', 'UP', 'INT']","['0.5028', '0.4830', '0.0113', '0.0011', '0.0004']","['PV-HOLE-T', 'POLYMER', 'M1-ABNORMAL', 'PI SPOT-WITH PAR', 'ESD']",TFT,0.9999,NP,0.5028,PV-HOLE-T,0.9101,TFT,UP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@UP@TFT@Cell_B5633RM-1-3.jpg,"['0.9999', '4.9772']","['TFT', 'CF']","['0.9939', '0.0039', '0.0020', '9.0626']","['NP', 'UP', 'OP', 'INT']","['0.9670', '0.0126', '0.0125', '0.0039', '0.0031']","['PV-HOLE-T', 'PI SPOT-WITH PAR', 'M1-ABNORMAL', 'POLYMER', 'ITO-RESIDUE-T']",TFT,0.9999,NP,0.9670,PV-HOLE-T,0.9939,TFT,UP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B55P0BD-2-3.jpg,"['0.9996', '0.0003']","['TFT', 'CF']","['0.9899', '0.0076', '0.0023', '8.2072']","['OP', 'UP', 'NP', 'INT']","['0.9838', '0.0046', '0.0031', '0.0031', '0.0020']","['POLYMER', 'FIBER', 'PI SPOT-WITH PAR', 'M1-ABNORMAL', 'PV-HOLE-T']",TFT,0.9996,OP,0.9838,POLYMER,0.9899,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B57L7EM-1-3.jpg,"['0.9999', '3.9998']","['TFT', 'CF']","['0.9995', '0.0004', '4.8735', '6.3696']","['NP', 'OP', 'UP', 'INT']","['0.5086', '0.4766', '0.0094', '0.0033', '0.0012']","['M1-ABNORMAL', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'CF PS DEFORMATION', 'AS-RESIDUE-E']",TFT,0.9999,NP,0.5086,M1-ABNORMAL,0.9995,TFT,NP,ITO-RESIDUE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B4WZ94E-1-3.jpg,"['0.9999', '7.8576']","['CF', 'TFT']","['0.9985', '0.0012', '0.0002', '5.1581']","['NP', 'UP', 'OP', 'INT']","['0.8521', '0.1108', '0.0334', '0.0025', '0.0006']","['CF DEFECT', 'CF PS DEFORMATION', 'CF REPAIR FAIL', 'LIGHT METAL', 'GLASS CULLET']",CF,0.9999,NP,0.8521,CF DEFECT,0.9985,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B50J7RT-1-3.jpg,"['0.9999', '2.7984']","['TFT', 'CF']","['0.9996', '0.0002', '2.3688', '9.2270']","['INT', 'NP', 'OP', 'UP']","['0.9859', '0.0100', '0.0040', '8.0545', '2.7080']","['GLASS BROKEN', 'M1-ABNORMAL', 'ESD', 'POLYMER', 'CF DEFECT']",TFT,0.9999,INT,0.9859,GLASS BROKEN,0.9996,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_H1CV5BE-1-3.jpg,"['0.9999', '3.5750']","['TFT', 'CF']","['0.9918', '0.0048', '0.0033', '9.0157']","['UP', 'NP', 'OP', 'INT']","['0.5852', '0.2730', '0.1354', '0.0029', '0.0022']","['FIBER', 'PI SPOT-WITH PAR', 'POLYMER', 'ITO-RESIDUE-T', 'PV-HOLE-T']",TFT,0.9999,UP,0.5852,FIBER,0.9918,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B4UZ44T-1-3.jpg,"['0.9999', '3.1813']","['CF', 'TFT']","['0.5785', '0.4214', '1.9423', '1.0080']","['UP', 'NP', 'OP', 'INT']","['0.9012', '0.0644', '0.0304', '0.0035', '0.0002']","['PI SPOT-WITH PAR', 'CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'LIGHT METAL']",CF,0.9999,UP,0.9012,PI SPOT-WITH PAR,0.5785,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B5AN1DE-1-3.jpg,"['0.9999', '3.3674']","['TFT', 'CF']","['0.9984', '0.0012', '0.0003', '2.9890']","['NP', 'OP', 'UP', 'INT']","['0.9872', '0.0075', '0.0043', '0.0003', '0.0003']","['ITO-RESIDUE-T', 'AS-RESIDUE-E', 'M1-ABNORMAL', 'PV-HOLE-T', 'CF PS DEFORMATION']",TFT,0.9999,NP,0.9872,ITO-RESIDUE-T,0.9984,TFT,NP,ITO-RESIDUE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B51D9YP-1-3.jpg,"['0.9999', '3.0127']","['CF', 'TFT']","['0.9999', '7.9868', '6.9395', '1.1332']","['OP', 'NP', 'UP', 'INT']","['0.9654', '0.0345', '2.4086', '1.5645', '1.3111']","['GLASS CULLET', 'POLYMER', 'FIBER', 'CF DEFECT', 'CF REPAIR FAIL']",CF,0.9999,OP,0.9654,GLASS CULLET,0.9999,CF,OP,GLASS CULLET
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5CG14M-1-3.jpg,"['0.9999', '1.5568']","['TFT', 'CF']","['0.5606', '0.3899', '0.0436', '0.0057']","['NP', 'OP', 'UP', 'INT']","['0.4497', '0.2170', '0.1553', '0.1244', '0.0308']","['PV-HOLE-T', 'POLYMER', 'PI SPOT-WITH PAR', 'M1-ABNORMAL', 'ESD']",TFT,0.9999,NP,0.4497,PV-HOLE-T,0.5606,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B62W14J-1-5.jpg,"['0.9999', '2.6077']","['CF', 'TFT']","['0.9889', '0.0109', '8.6466', '1.7338']","['UP', 'NP', 'OP', 'INT']","['0.9965', '0.0020', '0.0008', '0.0003', '0.0001']","['PI SPOT-WITH PAR', 'CF REPAIR FAIL', 'CF PS DEFORMATION', 'CF DEFECT', 'LIGHT METAL']",CF,0.9999,UP,0.9965,PI SPOT-WITH PAR,0.9889,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B54T64R-1-3.jpg,"['0.9999', '8.1264']","['CF', 'TFT']","['0.7927', '0.2072', '7.4515', '1.8389']","['UP', 'NP', 'OP', 'INT']","['0.6913', '0.2989', '0.0059', '0.0026', '0.0008']","['PI SPOT-WITH PAR', 'CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'LIGHT METAL']",CF,0.9999,UP,0.6913,PI SPOT-WITH PAR,0.7927,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B59E4EN-1-3.jpg,"['0.9999', '7.9328']","['TFT', 'CF']","['0.9967', '0.0018', '0.0013', '7.8436']","['OP', 'INT', 'NP', 'UP']","['0.9452', '0.0419', '0.0066', '0.0028', '0.0014']","['POLYMER', 'AS-RESIDUE-E', 'GLASS BROKEN', 'M1-ABNORMAL', 'GLASS CULLET']",TFT,0.9999,OP,0.9452,POLYMER,0.9967,TFT,OP,POLYMER
